BLOCK_ID,longest_segment,avg_intersection_length,HOUSING20,POP20,aadt
608976,249.9804105617854,73.308505399105,15,13,15733.0
608977,249.9804105617854,94.13884587191167,16,47,0.0
608978,597.2212226124788,114.96675096397703,530,760,13642.8
608979,408.11460325037314,193.17882905487826,32,76,0.0
608980,597.2212226124788,131.13904366224912,111,238,13366.833333333334
608981,408.11460325037314,204.9561558741137,31,88,0.0
608982,421.5920221670705,199.19951511430318,43,90,0.0
608983,421.5920221670705,180.62156425824065,42,88,0.0
608984,407.9496800923433,198.34358983175596,42,82,0.0
608985,407.9496800923433,169.30718830224657,30,77,0.0
608986,273.6140489766601,130.96721069415653,19,37,0.0
608987,406.4585372228404,179.7144637870967,36,110,0.0
608988,406.4585372228404,211.77886057957397,41,94,0.0
608989,419.6390852954398,171.83982490430506,33,79,0.0
608990,405.4078612762954,138.2850516995123,23,49,0.0
608991,419.6390852954398,166.73736670121357,15,44,0.0
608992,450.4459969417066,175.63998951766598,31,68,0.0
608993,231.28535492107727,160.80382612970345,109,209,0.0
608994,450.4459969417066,176.38020319137976,15,42,0.0
608995,203.6029254284545,145.59714966356503,6,17,0.0
609000,163.60470409527016,113.33724696098557,4,3,0.0
609001,163.6285851610478,112.9360616880807,1,4,0.0
609002,127.08534941457884,105.37093993814233,1,5,0.0
609003,163.53058990573328,116.98301942626274,5,5,0.0
609004,138.15450010175954,106.69747232901182,8,12,0.0
609005,129.95096357999773,109.53856684510197,3,13,0.0
609006,127.24432242325594,103.91125248579282,3,9,0.0
609007,210.15004147426137,115.02751643925961,4,2,0.0
609008,127.24432242325594,105.50034932778816,2,6,0.0
609009,111.30196973812907,100.53843025731919,5,18,0.0
609010,210.15004147426137,121.76089214235559,2,1,0.0
609011,161.9150595272728,109.19647139352064,4,4,0.0
609012,114.03570034113555,99.42251525188499,6,9,0.0
609013,138.15450010175954,104.9249321028052,4,5,0.0
609014,538.2446008873765,174.55430181877838,2,1,0.0
609015,255.66428590762598,120.34427921524312,0,0,2862.0
609016,255.66428590762598,155.43123635012125,1,4,3400.5
609018,332.1155559445846,222.67317607506757,0,0,2862.0
609019,1814.456939248823,426.6644888734846,0,0,46928.5
609020,502.13894685206293,334.2580484062317,0,0,0.0
609021,538.2446008873765,144.0406122362628,0,0,2862.0
609022,538.2446008873765,150.38865538270778,0,0,2862.0
609024,671.5055630387076,205.78487990386108,44,116,107794.0
609025,388.6245099506339,142.94528626588036,38,98,0.0
609026,388.6245099506339,150.39929053309348,38,108,0.0
609027,360.61627200159256,132.534316379905,35,104,0.0
609028,362.1849141418993,149.97428741451648,37,94,0.0
609029,362.1849141418993,149.75554831228146,32,62,0.0
609030,290.93207099620133,135.82054623285939,20,34,0.0
609031,389.5968470064781,166.25759478107886,10,31,0.0
609032,342.4000451641608,152.8913036089655,23,79,0.0
609033,671.5055630387076,208.33377136168608,41,129,107794.0
609034,389.5968470064781,154.6701331178749,24,104,0.0
609035,360.15711461955317,158.66782307927613,32,107,0.0
609036,299.4350963373266,165.2048705578784,36,100,0.0
609037,395.6527992246103,161.09734690718008,39,105,0.0
609038,300.4875029161623,143.55396489997437,36,93,0.0
609039,295.90279894000656,136.01007950971157,31,64,0.0
609040,441.08868918213676,191.30449608554625,16,35,22818.0
609041,296.2684243745978,125.18778230886338,30,82,0.0
609042,342.4000451641608,140.0393682530766,29,90,0.0
609043,409.08039620622856,176.37969442830723,32,76,26477.0
609044,409.08039620622856,152.14003617735932,37,99,26477.0
609045,716.8723762454509,234.44618538128336,39,93,98787.25
609046,269.52220549502505,127.66346222627674,28,82,0.0
609047,270.20656929480305,120.09817107166648,34,85,0.0
609048,716.8723762454509,184.2838818314227,15,33,48232.833333333336
609049,403.5327776060564,156.63578369833266,17,75,26477.0
609050,448.747737760257,168.29041473280967,48,109,26477.0
609051,403.5327776060564,180.93448313261996,36,85,26477.0
609052,270.5745708640204,117.24831401070935,17,37,0.0
609053,270.5745708640204,123.11912001284628,31,94,0.0
609054,276.7890262211736,128.15362360321723,31,104,26477.0
609055,409.08039620622856,168.03453675632656,43,88,26477.0
609056,247.82852668809528,110.92669206164754,0,0,17877.0
609057,263.407833703429,149.17144798069324,15,29,17877.0
609058,263.407833703429,127.2604106709642,28,59,17877.0
609059,1092.9267063694465,352.9185434379315,0,0,90031.25
609060,758.5712255210486,260.3826665937752,0,0,89993.25
609061,1092.9267063694465,292.7615211707286,0,0,87797.5
609062,1092.9267063694465,358.5571508699489,1,10,87797.5
609063,939.409664198558,427.51155054201155,0,0,89993.25
609064,363.4773771823238,142.76320296117723,40,134,0.0
609065,363.4773771823238,144.5916533898864,30,94,0.0
609066,1814.456939248823,256.7343948525044,2,16,52341.166666666664
609067,1928.1422310447347,591.7199472488657,1,4,23765.333333333332
609068,1203.2430892562077,513.1699905167145,0,0,23907.0
609070,1397.119830949807,297.46459098864386,0,0,15278.111111111111
609071,906.2047992384174,309.040047766562,0,0,23765.333333333332
609072,1456.7008855542329,213.32846147625102,0,0,33481.0
609073,588.2131947287519,176.22759514345563,13,31,0.0
609074,292.017366397366,136.359705921236,19,55,0.0
609075,675.7900328770467,173.63531729028688,1,13,0.0
609076,240.63190126581128,134.5967568227641,7,16,0.0
609077,783.6107108143794,175.53643897104536,69,92,33481.0
609078,293.3562539238135,156.3991183739796,21,51,0.0
609079,225.39279774306272,99.42333670618787,16,47,0.0
609080,282.2978844028918,143.60459148416857,13,27,0.0
609081,338.9632218594455,183.5363407496989,22,52,0.0
609082,207.79667418501137,100.65564089397618,9,28,0.0
609083,675.7900328770467,179.19571014630944,31,50,0.0
609084,320.62690510868424,163.02673483959074,19,56,0.0
609085,503.3881919286473,202.6664928935877,30,67,0.0
609086,552.9753441370656,185.7669027944703,96,201,0.0
609087,910.0912228460818,306.6324283124467,0,0,77219.0
609088,261.81695190673304,154.31045471998252,25,51,0.0
609089,544.803866124818,168.13711564514392,57,122,0.0
609090,187.05481762398594,126.3181108002441,12,27,0.0
609091,487.0893060412168,165.63646438781743,39,88,0.0
609092,221.06171474640206,128.32036758347843,18,39,0.0
609093,487.0893060412168,209.3604354810468,31,63,0.0
609094,299.92202798062976,151.02717374093208,20,65,0.0
609095,299.92202798062976,127.55179480948469,20,42,0.0
609096,293.3562539238135,153.6122598916863,21,48,0.0
609097,450.46143337943477,231.1497887767243,11,39,0.0
609098,675.7900328770467,279.1699728612567,27,82,0.0
609099,642.2607673486168,249.50283204177546,0,0,21146.0
609100,352.8406947740093,125.51206609122605,6,12,0.0
609102,459.6755364766247,209.45576164230778,13,23,0.0
609104,450.46143337943477,179.77942555350543,28,77,0.0
609105,865.1543162375349,148.0191036158406,18,43,0.0
609106,677.8562020558775,493.0937044298205,0,0,1747.0
609107,269.1348969714999,119.76380193682054,0,0,0.0
609108,1452.8593918587928,258.4106395841551,38,119,79686.0
609109,1452.8593918587928,385.0159785806823,0,0,79686.0
609110,245.0456096722353,163.0615359915732,0,0,0.0
609111,260.07418397287995,112.93657816249312,0,0,0.0
609112,807.4320422918975,390.1839857949912,43,117,0.0
609113,1416.2931994633739,409.0391416045301,0,0,0.0
609114,1416.9406408843122,346.7277538480144,0,0,0.0
609115,375.79330020800444,194.19060267076395,20,37,0.0
609116,1964.4062176890147,737.6774751373896,0,0,0.0
609117,1491.7097205901105,249.41827149424748,1,14,3258.0
609118,989.9092015630002,182.40811198112266,18,5,38647.8
609119,989.9092015630002,252.11884326170286,0,0,32805.5
609120,439.06504753698187,126.79903592336014,0,6,19038.25
609121,123.45629553315683,111.54573946977378,0,0,5271.0
609122,989.9092015630002,168.29238848970658,0,0,38869.666666666664
609123,989.9092015630002,122.5569509551661,0,0,56915.5
609124,439.06504753698187,124.84240955871914,2,16,4712.0
609125,123.45629553315683,111.37177413135534,0,0,6948.0
609126,218.1526504676346,122.78350165427949,0,0,5271.0
609127,218.1526504676346,118.70790175528394,1,2,0.0
609128,989.9092015630002,212.26018309865339,0,0,62017.0
609129,219.686717245328,127.2556293701918,0,0,0.0
609130,219.686717245328,141.12539189675,0,0,0.0
609131,121.71208259003866,111.85489385954462,17,35,0.0
609132,110.85461486083764,89.8539585729815,12,38,0.0
609133,129.6359588538625,93.58393698508473,0,0,0.0
609134,129.6359588538625,112.70565402335896,0,0,6948.0
609135,108.68453852838965,83.55194563075212,9,19,0.0
609136,167.74391535513743,86.96884440856286,15,32,0.0
609137,155.8360057225093,115.12841734219722,13,11,6948.0
609138,167.74391535513743,102.35680864919144,0,0,0.0
609139,217.69975227179745,110.1259141488516,7,15,6948.0
609140,169.56581980199573,110.13684110316414,2,11,6948.0
609141,217.69975227179745,91.8975054285817,0,0,0.0
609142,169.56581980199573,131.2372624166032,0,233,6328.0
609143,217.69975227179745,108.13464265831946,0,0,6948.0
609144,217.69975227179745,124.63727320315314,2,3,6328.0
609145,142.75832113493593,114.01845894562206,13,23,6319.4
609146,989.9092015630002,239.27097432629037,1,3,54671.0
609147,589.1755672222314,268.70877650082446,0,0,0.0
609148,1322.5414924199665,310.9958060661666,0,0,62100.0
609149,1322.5414924199665,319.6892269047756,0,0,62100.0
609150,157.80357848635452,104.9358045620248,14,23,0.0
620967,1665.173728886843,294.1268623672769,0,0,33472.0
620968,265.6151470646891,119.42939384631056,17,51,13663.0
620970,906.2047992384174,577.1536189290993,0,0,24040.0
620971,864.818046724419,252.14008215187908,0,0,27252.666666666668
620972,1555.9086659285247,209.84692949851967,0,0,32457.25
620973,1555.9086659285247,141.2862203443526,0,0,28029.428571428572
620974,1100.5515042779105,230.7653717624102,0,0,62193.833333333336
620975,1833.540014326445,560.4651423383303,0,0,80681.33333333333
620976,997.1420217113483,539.2616552616798,55,153,0.0
620977,1615.611201253965,325.24724533142603,0,0,53404.0
620978,910.0912228460818,240.15394143601645,0,0,59395.25
620979,1555.9086659285247,165.34820074714548,0,0,28542.4
620980,1943.279310644744,310.3456009421254,0,0,21475.8
620981,382.92228142406714,176.5293928675679,16,32,0.0
620982,588.2131947287519,169.24317104083005,6,17,0.0
620983,461.82626353222315,99.06053786362911,76,235,0.0
620985,311.5686889903119,143.5156816944884,27,78,13341.0
620987,3234.003275342668,221.48732323689677,36,102,0.0
620988,1187.8478122967401,166.40939176540726,0,0,13341.0
620994,648.1091311734407,232.59161357122255,0,0,21146.0
620995,1943.279310644744,289.9911323732194,0,0,14299.25
620996,538.2446008873765,134.93958330204836,0,0,2862.0
620997,274.30722733489915,76.00310165202413,11,22,0.0
620998,206.5669752541364,94.83979635874523,0,0,0.0
620999,442.2212481508752,245.93379490786137,0,0,2862.0
621000,132.3793894775613,82.7737253170337,4,4,0.0
621001,219.686717245328,130.53904489028707,0,498,0.0
621003,1943.279310644744,270.0500497533627,0,0,50182.0
621004,1416.9406408843122,294.6994393380607,54,98,0.0
621005,1943.279310644744,274.33397420465997,0,0,21475.8
621009,149.1411471862444,83.56473602560332,13,10,0.0
621010,332.34673790814816,139.99230161970817,5,16,50182.0
621032,299.9348341729863,172.6038073866891,15,32,0.0
621036,259.07970010877693,96.45609870739149,20,58,0.0
621037,1814.456939248823,199.37512247306185,95,192,55694.5
621044,200.31685008258387,104.59556557931849,120,361,0.0
621046,927.0884975044834,134.18524846968288,62,163,76099.0
621047,483.5334682664819,212.909130449999,25,65,0.0
621048,903.6695550955844,183.67738771302297,69,156,0.0
621049,1964.4062176890147,381.0751055547523,0,0,0.0
621050,968.9551841129631,309.69001205889555,101,125,10727.0
621051,424.9608680350244,216.97179549883404,50,131,0.0
621052,538.2446008873765,208.2397464608953,0,0,0.0
621053,1204.8849177492825,241.86924887335246,2,4,0.0
621054,263.3169638609046,135.88309984507765,44,89,0.0
621055,1155.0049103116178,313.6258157487117,0,0,62017.0
621056,989.9092015630002,147.0581177835271,1,3,32805.5
621057,364.4843312476229,156.27228961936208,34,69,8936.5
621058,328.1567734301201,130.48974059457527,0,0,7951.5
621059,329.3059141027964,136.93714844687446,30,92,7951.5
621060,329.3059141027964,128.56565239053796,44,82,0.0
621061,236.8010576559598,124.11800521333659,19,63,8383.0
621062,197.10957792860938,108.43753213013315,6,21,0.0
621063,271.37597609998886,134.26602134109652,38,53,8489.0
621064,270.8162483875781,133.5678643546102,35,87,0.0
621065,287.8056864214029,154.70601734930125,22,53,8489.0
621066,287.6792422687508,153.09847686756981,52,102,0.0
621067,270.7237788390097,122.8140385601655,14,50,0.0
621068,287.6792422687508,125.18762715699981,42,89,0.0
621069,223.4090845215146,122.76867965481149,11,28,0.0
621070,409.46842867285795,173.19984037825787,18,50,0.0
621071,311.69878850834976,149.54420307298363,38,100,0.0
621072,1167.0347420275846,597.2202636184055,0,0,20990.5
621074,1348.3944965988846,392.0927649996794,17,73,0.0
621075,311.5252954611136,134.77757563505705,19,62,0.0
621076,311.5252954611136,143.9305575468844,38,114,0.0
621078,290.2071986286972,143.20822676396853,31,89,0.0
621079,290.2071986286972,137.98249243395404,34,77,0.0
621080,249.85660916630724,134.93526984353502,16,61,0.0
621081,237.60206989653784,154.87463329451347,14,52,0.0
621082,484.47566591742793,147.67475873442282,11,52,0.0
621083,276.6963401211232,132.61546447393377,29,93,0.0
621084,252.58376713908012,129.32552464689817,17,39,0.0
621085,172.96166976520345,124.68802914359496,0,0,0.0
621086,203.31028564576195,127.65214419848292,12,42,0.0
621087,379.503102834417,128.61395693842914,31,94,37406.0
621088,322.80258812574243,138.54305937025978,11,34,0.0
621089,581.3164505996873,172.91537089576084,35,93,0.0
621090,479.5955711066318,199.2171754391175,37,77,28621.0
621091,581.3164505996873,184.2263806706524,35,88,0.0
621092,581.3164505996873,178.47021096005707,24,43,0.0
621093,581.3164505996873,192.93542044139107,39,92,0.0
621094,237.94565737261917,126.24496799483678,10,39,0.0
621095,310.05092903247055,154.5183464745215,33,80,0.0
621096,241.8273936117932,131.69946396690472,23,51,0.0
621097,502.3960323938565,171.10258922370338,174,424,28621.0
621098,479.5955711066318,170.19360663440298,32,90,0.0
621099,479.5955711066318,184.4508044274657,27,74,0.0
621100,213.23693941406196,85.3197971048948,12,34,0.0
621101,213.23693941406196,89.38277045832825,12,27,0.0
621102,322.80258812574243,122.22553255147032,39,106,0.0
621103,338.8317194217726,148.93137321544265,12,33,0.0
621104,457.10629694947016,171.02183892041876,35,99,0.0
621105,252.8093154177955,134.47969596029995,20,44,0.0
621106,497.865113029578,204.84280849831012,0,0,21923.75
621107,462.87299061551414,231.76621179836928,260,531,21923.75
621108,534.959393782108,156.10564824632797,0,0,0.0
621109,340.85115695725176,98.84163328939502,26,73,0.0
621110,340.85115695725176,149.58901554059366,29,70,0.0
621111,272.51207956009017,98.74996208255459,15,53,0.0
621112,340.85115695725176,97.41020403514305,13,39,0.0
621113,570.0326012002906,141.1495330364703,47,121,22986.0
621114,324.7626923898703,102.4344844871638,20,32,0.0
621115,170.10291687591464,111.31478963906206,12,52,0.0
621116,247.08272857967498,125.53497036704266,22,67,0.0
621117,361.54427295898483,153.40779717078175,20,56,0.0
621118,570.0326012002906,186.35413588146093,796,874,22986.0
621119,286.7749953803375,123.9863712234401,16,63,0.0
621120,313.49237867037016,117.30541863776726,29,95,22986.0
621121,409.49731541386274,203.0739140893588,0,0,22986.0
621122,570.0326012002906,188.32065743943517,44,149,22986.0
621123,313.49237867037016,129.7087679542707,24,68,22986.0
621124,570.0326012002906,154.08674376131603,20,48,22986.0
621125,247.0246816700148,90.18048549825042,11,37,0.0
621126,313.49237867037016,131.92443946852853,27,72,22986.0
621127,570.0326012002906,165.53319397678717,6,21,0.0
621128,351.69695536252414,124.76334202742298,15,25,12033.0
621129,406.6194502135149,175.83853589770567,30,56,12049.0
621130,283.2696049616992,130.38364142217677,18,44,0.0
621131,283.2696049616992,141.7938707569354,19,26,0.0
621132,306.2126280822227,182.6279656154293,23,59,0.0
621133,315.2656173885658,182.83448225457346,24,50,0.0
621134,315.0348282705651,184.48457070240633,26,70,0.0
621135,313.76685248152904,169.7690812266928,28,67,0.0
621136,390.5551622348526,179.46303516480947,11,22,15934.666666666666
621137,249.03558142077992,135.53820217191787,11,19,0.0
621138,500.3160311355088,214.91479088864946,45,145,0.0
621139,551.7478358507691,228.9531109312096,46,113,0.0
621140,500.3160311355088,221.3639350793321,25,69,0.0
621141,551.7478358507691,220.92688124964778,61,166,0.0
621142,551.7478358507691,200.89170505497142,31,39,0.0
621143,402.0758716227514,156.08722458583313,37,84,0.0
621144,390.5551622348526,137.19091464324597,227,461,17877.5
621145,402.0758716227514,167.91143097760505,25,80,0.0
621146,402.0758716227514,157.71486617093205,26,77,0.0
621147,180.89631413769874,74.16498045527618,23,24,0.0
621148,1665.173728886843,296.4719901276558,0,0,33472.0
621149,180.89631413769874,73.96335271806794,13,23,0.0
621160,248.9558804032796,132.53895699142828,14,23,0.0
621163,1665.173728886843,311.142402100159,27,60,33481.0
621165,3727.3207859053173,708.9233178214602,0,0,33481.0
621168,96.49640737092335,96.49640737092335,0,0,2901.0
621174,409.46842867285795,159.58391582391295,35,99,0.0
621177,302.40074668299195,132.7650727029043,30,81,0.0
621178,354.03650981845385,160.25491766340144,18,48,0.0
621179,302.40074668299195,154.13130333753358,9,25,0.0
621180,440.01308251966077,174.06904409917166,26,60,0.0
621181,927.0884975044834,250.37032699653705,0,0,75255.33333333333
621182,927.0884975044834,284.11341759262973,0,0,75265.0
621183,389.03968880937174,163.6507448429144,9,30,0.0
621184,302.40074668299195,111.74868071399202,45,125,0.0
621185,1426.2783978979685,396.188289150433,0,0,53454.0
621186,595.4437549181351,198.87906357550227,35,87,0.0
621187,239.21788234607743,154.59512601024505,20,48,0.0
621188,367.23318723050386,169.7480875727588,24,57,0.0
621189,530.9026198372956,176.62298822078034,169,305,32922.0
621190,323.60626495377585,220.85719402838404,0,0,0.0
621191,422.77606110923136,174.38901448639646,36,113,0.0
621192,302.1097703470192,149.2849685577281,27,82,0.0
621193,422.77606110923136,159.10524949511708,36,80,0.0
621194,245.0456096722353,134.2808563395895,24,36,0.0
621195,245.0456096722353,147.61748230596143,90,143,0.0
621196,1322.5414924199665,749.7918350389759,0,0,62100.0
621197,343.3133274129375,167.2007152328272,14,39,0.0
621198,1101.065291161384,286.9457480977959,0,0,34983.5
621199,361.048568140168,168.0585186006149,36,112,0.0
621200,201.83351310936277,108.40217864524905,11,27,0.0
621201,801.3799963220506,196.85305089071787,10,43,109764.0
621202,1085.7928726380612,152.87777984672778,0,0,84763.0
621203,1085.7928726380612,191.4539574163931,3,18,108965.0
621204,201.83351310936277,100.9802983190337,19,43,0.0
621205,1085.7928726380612,153.0122952104943,19,57,108931.0
621206,801.3799963220506,203.88471035484469,1,12,59236.0
621207,801.3799963220506,157.51840235253044,18,39,109764.0
621208,801.3799963220506,168.85132160917294,46,110,109764.0
621209,333.6781642491101,127.98820426816246,21,50,109764.0
621210,191.18631697400414,123.03560274940914,18,56,109764.0
621211,355.33553718853955,148.02276518064252,44,77,0.0
621212,702.6268620527329,158.35307022471196,0,0,109764.0
621213,1085.7928726380612,172.35636778351326,0,0,69902.4
621214,801.3799963220506,195.97013375961785,0,0,109764.0
621215,801.3799963220506,205.83502639420547,0,0,59236.0
621216,206.96212728834809,119.42656045040619,14,23,0.0
621217,138.37136533616257,116.4096153245278,15,39,0.0
621218,206.96212728834809,127.9842864409953,29,66,0.0
621219,354.81973793882446,146.5549537559806,22,60,106509.0
621220,354.81973793882446,165.72660041315768,24,65,106509.0
621221,205.18091201325834,145.8474507469853,15,63,12786.0
621222,139.52403964037433,112.08093327859028,14,33,0.0
621223,525.0895502427027,131.50033583233667,12,36,102820.0
621224,525.0895502427027,155.43989575439943,13,34,106509.0
621225,639.3038346435492,226.3968572543328,0,0,102839.33333333333
621226,1010.5036597652584,198.26587163220523,33,91,107303.5
621227,417.7186354661726,130.09672833117332,16,36,106509.0
621228,341.75763722019303,137.56153021307765,18,41,0.0
621229,288.80560461346283,123.243942061812,8,36,0.0
621230,1085.7928726380612,225.4049318052018,0,0,106982.42857142857
621231,1085.7928726380612,232.2229032232173,0,0,107337.5
621232,1085.7928726380612,207.44479557126368,0,0,59762.0
621233,1085.7928726380612,236.99341966676403,0,0,108098.0
621234,1085.7928726380612,231.9371821405348,0,0,107337.5
621235,206.81433954344539,135.49505671698054,15,47,0.0
621236,288.80560461346283,153.60719210644118,34,79,0.0
621237,214.11829157587053,116.03832731641606,21,61,0.0
621238,269.9981229364197,141.9974595404471,28,72,0.0
621239,269.9981229364197,156.08259694318474,12,43,0.0
621240,265.05860089654084,136.62151973584264,27,100,0.0
621241,367.23318723050386,150.52307167694588,0,0,0.0
621242,273.47077192144707,148.95278257838137,31,80,0.0
621243,273.47077192144707,128.97215600580742,19,55,0.0
621244,273.47077192144707,151.06889072959274,38,85,0.0
621245,265.31477702349827,161.8706961985146,35,58,0.0
621246,196.1448639152668,126.20444203199114,13,35,0.0
621247,270.5745708640204,119.19701696407631,15,40,0.0
621248,481.1458248831384,144.22605943229098,12,27,17877.0
621249,481.1458248831384,164.72183013006375,46,95,17877.0
621250,361.93827089619106,150.33232102706035,17,26,18967.6
621251,149.56489487666283,94.42693953385287,6,21,0.0
621252,619.8363856040771,197.84038853185774,11,18,14130.5
621253,294.39551737654784,115.4744421369283,28,51,16911.0
621254,325.8856917892252,140.21872232164748,30,63,0.0
621255,364.47695638899853,144.50135175931547,31,86,0.0
621256,271.63281370130716,145.36298885780894,12,46,0.0
621259,688.5978948890433,225.90334783970764,0,0,48175.625
621260,331.03320613386313,182.87004203544777,30,66,0.0
621261,416.9987885619715,223.2524424099644,30,79,0.0
621262,411.387643714066,148.01557491878367,24,75,0.0
621263,527.5847728900457,214.47424996407312,36,90,0.0
621264,409.9988077676154,181.16620890609727,34,96,0.0
621265,527.5847728900457,199.30076310930176,48,110,0.0
621266,414.48262778212046,173.19696057660303,50,99,0.0
621267,360.7427436147375,129.56951583555025,49,122,0.0
621268,257.41481132756866,118.72064447474006,15,50,0.0
621270,258.375873128881,94.50878728625504,30,87,0.0
621271,1555.9086659285247,244.661322952356,0,0,36410.642857142855
621272,168.37741345792645,129.04509487849216,1,0,0.0
621273,163.7057312133272,118.74877984596235,6,25,0.0
621274,805.6251673151205,172.44696480955704,31,64,0.0
621283,112.99048731509886,112.99048731509886,0,0,2728.5
621284,437.8096410677739,130.5541943687568,63,189,0.0
621285,246.3109220906843,100.14170849237273,2,8,36322.5
621286,653.5246379190949,394.54370267894916,19,15,0.0
621287,152.23233450075588,94.96075374080084,8,25,0.0
621289,435.1659606968067,178.80740155796946,28,100,0.0
621290,484.47566591742793,168.73936474433881,70,179,0.0
621291,406.98438849215427,189.48437651116677,29,70,0.0
621292,805.6251673151205,216.11638629933512,19,33,0.0
621293,400.2693150584113,155.11923507979003,32,68,0.0
621294,333.51682381966884,130.1094965375654,25,74,17877.0
621295,761.1408020753388,206.6219170355429,7,27,0.0
621298,487.21633931564133,233.96839161805462,8,17,0.0
621299,421.0169584376407,282.8855324742551,0,0,8369.0
621300,364.0642748357332,97.32004287191853,18,63,0.0
621301,591.9334139486207,264.7710522052776,0,0,0.0
621302,265.7512195979663,117.284943001363,20,59,0.0
621303,316.80164469852434,171.73584889348814,61,169,0.0
621304,278.1896268591758,101.82809070197187,0,0,0.0
621305,282.0029080253035,113.24698459566515,29,113,0.0
633361,374.4851370176833,374.4851370176833,0,0,2779.0
633363,839.8925372820848,315.8678708543746,20,78,0.0
633364,805.6251673151205,273.93198186808445,161,289,0.0
633365,268.139742670394,156.97660223821975,27,57,0.0
633366,320.4686297035854,123.28199755217662,38,131,0.0
633367,269.99930694073925,139.8546939935309,35,66,0.0
633368,268.21561185531584,64.17598285097436,38,60,0.0
633369,1010.5036597652584,121.70510359921649,23,70,0.0
633370,406.6194502135149,119.52243707581208,34,73,12049.0
633371,202.05190531956512,145.3068621512711,15,36,12033.5
633372,202.05190531956512,151.08980442084794,14,34,0.0
633373,1085.7928726380612,170.5166536802975,35,108,43328.0
633374,274.7861685407648,110.6478660637431,8,19,0.0
633375,287.8056864214029,126.58460237684234,27,70,8489.0
633376,287.6792422687508,139.05852554876293,30,88,0.0
633377,287.6792422687508,136.45067321015023,0,0,10557.0
633378,277.5297266290338,119.97616226893305,36,63,10557.0
633379,274.7861685407648,121.67927694039669,28,60,8383.0
633380,274.1286141641869,127.23343117424757,35,81,0.0
633381,274.7861685407648,108.76940496683856,2,10,0.0
633382,274.1286141641869,117.11534741446721,37,83,8383.0
633383,277.5297266290338,144.29545584018595,19,23,10557.0
633384,276.3527071249927,145.24776959834549,7,23,10626.75
633385,557.8233873802915,213.23115515530972,18,76,0.0
633386,225.3195475226512,109.82861464303461,0,0,37406.0
633387,557.8233873802915,135.5037120520211,22,57,0.0
633388,383.44063554695566,168.8690285108451,23,67,0.0
633389,426.00345367114625,139.82538706021057,30,101,0.0
633390,259.13342809287275,148.26644187318473,23,84,0.0
633391,415.6536379133116,138.6363111505677,150,225,37408.0
633392,575.263537795179,206.54704595080807,31,96,37410.0
633393,350.63653191394457,135.170941306756,105,111,37408.0
633394,259.13342809287275,163.3883172543378,17,43,0.0
633395,275.7548404618036,156.1031592370967,343,549,0.0
633396,231.90045819004104,161.04731498916746,25,84,0.0
633397,284.47378754176685,171.36031308498616,25,90,0.0
633398,275.7548404618036,160.1074812562821,22,55,0.0
633399,265.6810692995066,137.91548069119136,34,108,0.0
633400,341.71581360949546,176.64077467248498,11,37,37410.0
633401,350.63653191394457,140.70608078610624,16,28,0.0
633402,245.38782256370058,153.7407280183079,11,40,0.0
633403,245.38782256370058,137.84207699072988,20,61,0.0
633404,286.92448408940163,116.443078105507,89,154,0.0
633405,362.87825391556106,114.50311258121698,34,179,0.0
633406,249.17007748394937,97.76149721888166,31,86,0.0
633407,960.0918545026722,338.0143196847565,0,0,57528.833333333336
633408,217.80154006583714,110.24939508057822,12,38,0.0
633409,319.4534590423421,122.80285917771906,33,105,0.0
633410,170.96456416014206,91.33030193179638,23,65,0.0
633411,219.35680734608815,140.089496888259,9,34,0.0
633412,176.5194929143277,103.61101112753003,17,61,0.0
633413,534.959393782108,247.77934574144047,54,138,0.0
633414,1446.489055533957,282.298978420658,0,0,65288.0
633415,409.4694075234088,172.93866275761806,21,53,29016.75
633416,285.4295950845261,132.0727982505624,18,62,0.0
633417,248.5599868227538,133.77942958916432,8,28,0.0
633418,175.6713922652444,102.54108542651363,15,41,0.0
633419,195.4054700603598,101.23624257821992,6,20,18717.0
633420,660.219441173134,460.3456285031403,36,92,0.0
633421,575.263537795179,242.40207249038497,26,86,0.0
633422,575.263537795179,377.09066843087805,18,50,0.0
633423,660.219441173134,293.04896357761305,42,97,0.0
633424,293.2001926481316,166.3149156625258,18,48,0.0
633425,353.6175396751115,99.80768356585318,41,119,31416.0
633426,418.48555121418974,202.24724530446386,28,62,0.0
633427,310.2871203025611,160.00057459572383,18,46,0.0
633428,570.0326012002906,239.57482713172945,29,75,0.0
633429,570.0326012002906,177.1750213729049,35,78,0.0
633430,379.503102834417,135.11063461161402,19,70,0.0
633431,551.7478358507691,221.78509194506213,23,71,0.0
633432,761.1408020753388,196.06345691400887,0,0,0.0
633433,406.98438849215427,177.97835654782864,20,48,0.0
633434,761.1408020753388,245.25759439882037,44,111,0.0
633435,362.1849141418993,163.46776414982094,7,12,0.0
633436,456.9248631778657,205.0581114689328,22,68,0.0
633437,761.1408020753388,179.72376552468018,0,0,0.0
633438,761.1408020753388,255.24698931415253,36,109,0.0
633439,405.1802453473939,139.7221270053244,36,119,0.0
633440,359.7874229277654,138.69554880963412,40,123,0.0
633441,406.98438849215427,194.19459309777434,19,71,0.0
633442,402.0758716227514,186.9698720242702,19,44,0.0
633443,400.2693150584113,166.79576559932136,20,73,0.0
633444,406.98438849215427,162.24473442736377,21,46,0.0
633445,333.51682381966884,162.34505981799126,23,73,0.0
